Pais,continente,Ano,Expectativa de vida,Pop Total,PIB,Renda-per-capita
Greece,Europe,2002,78.256,10603863,22514.2548,0.002123212531131343
Greece,Europe,2007,79.483,10706290,27538.41188,0.0025721713011696862
Grenada,,1972,64.577,96618,2404.583938,0.024887535842182618
Grenada,,1977,65.035,94280,3439.5627090000007,0.03648242160585491
Grenada,,1982,65.503,92112,3872.355321,0.04203964001433038
Grenada,,1987,66.002,92719,4947.827429,0.053363684131623505
Grenada,,1992,66.469,91487,6098.92279,0.0666643653196629
Grenada,,1997,66.986,90005,6690.021834,0.0743294465196378
Grenada,,2002,67.74600000000001,89211,8365.58996,0.09377307686271871
Grenada,,2007,68.72399999999999,89971,9148.007954,0.10167729550632983
Guadeloupe,,2002,78.405,435739,6987.870004,0.01603682480567496
Guatemala,Americas,1952,42.023,3146381,2428.2377690000008,0.000771755794673309
Guatemala,Americas,1957,44.142,3640876,2617.155967,0.0007188258998658565
Guatemala,Americas,1962,46.95399999999999,4208858,2750.364446,0.0006534704772648542
Guatemala,Americas,1967,50.01600000000001,4690773,3242.531147,0.0006912573145193767
Guatemala,Americas,1972,53.738,5149581,4031.408271,0.0007828614155209909
Guatemala,Americas,1977,56.029,5703430,4879.992748,0.0008556242029796105
Guatemala,Americas,1982,58.137,6395630,4820.49479,0.0007537169582980879
Guatemala,Americas,1987,60.782,7326406,4246.485974,0.0005796137934479744
Guatemala,Americas,1992,63.37300000000001,8486949,4439.45084,0.0005230914949530156
Guatemala,Americas,1997,66.322,9803875,4684.313807,0.00047780227787481993
Guatemala,Americas,2002,68.97800000000001,11178650,4858.347495,0.00043460950069999505
Guatemala,Americas,2007,70.259,12572928,5186.050003,0.0004124775074668367
Guinea,Africa,1952,33.609,2664249,510.1964923000001,0.0001914973008528858
Guinea,Africa,1957,34.558,2876726,576.2670245,0.00020032044223189835
Guinea,Africa,1962,35.753,3140003,686.3736739,0.00021859013316229316
Guinea,Africa,1967,37.197,3451418,708.7595409,0.00020535314496824205
Guinea,Africa,1972,38.842,3811387,741.6662307,0.0001945922129398038
Guinea,Africa,1977,40.762,4227026,874.6858642999998,0.0002069270130583535
Guinea,Africa,1982,42.89100000000001,4710497,857.2503577,0.00018198724204685832
Guinea,Africa,1987,45.552,5650262,805.5724717999999,0.00014257258721807944
Guinea,Africa,1992,48.576,6990574,794.3484384,0.00011363136108708669
Guinea,Africa,1997,51.455,8048834,869.4497667999998,0.00010802182860275163
Guinea,Africa,2002,53.676,8807818,945.5835837,0.0001073573027621597
Guinea,Africa,2007,56.007,9947814,942.6542111,9.475993530840042e-05
Guinea-Bissau,Africa,1952,32.5,580653,299.850319,0.0005164019112964197
Guinea-Bissau,Africa,1957,33.489000000000004,601095,431.79045660000014,0.0007183397908816412
Guinea-Bissau,Africa,1962,34.488,627820,522.0343725,0.0008315032533210156
Guinea-Bissau,Africa,1967,35.492,601287,715.5806402000002,0.001190081675140158
Guinea-Bissau,Africa,1972,36.486,625361,820.2245876000002,0.0013116017589840112
Guinea-Bissau,Africa,1977,37.465,745228,764.7259627999998,0.0010261637549850513
Guinea-Bissau,Africa,1982,39.327,825987,838.1239671,0.0010146938960298407
Guinea-Bissau,Africa,1987,41.245,927524,736.4153921,0.0007939583149330907
Guinea-Bissau,Africa,1992,43.26600000000001,1050938,745.5398706,0.0007094042375477906
Guinea-Bissau,Africa,1997,44.87300000000001,1193708,796.6644681,0.0006673863860341055
Guinea-Bissau,Africa,2002,45.504,1332459,575.7047176,0.00043206186276650914
Guinea-Bissau,Africa,2007,46.38800000000001,1472041,579.2317429999998,0.0003934888654595897
Guyana,Americas,1962,57.32,597896,2202.776732,0.0036842138632805703
Guyana,Americas,1967,59.187,672848,2325.092727,0.003455598778624593
Guyana,Americas,1972,59.958,742869,2439.146406,0.003283413907431862
Guyana,Americas,1977,60.651,758334,2760.808387,0.0036406232438476976
Guyana,Americas,1982,60.923,761673,2334.359864,0.003064779589141272
Guyana,Americas,1987,61.79,755464,2169.065751,0.002871170235775629
Guyana,Americas,1992,62.53100000000001,747460,2234.654246,0.0029896639900462902
Guyana,Americas,1997,62.06,746336,3131.958941,0.004196446293626463
Guyana,Americas,2002,63.578,759104,3237.953172,0.004265493492327797
Guyana,Americas,2007,66.827,769095,3586.042643,0.00466267839863736
Haiti,,1952,37.579,3201488,1840.366939,0.0005748473644130479
Haiti,,1957,40.696,3507701,1726.887882,0.000492313307776233
Haiti,,1962,43.59,3880130,1796.589032,0.00046302289665552446
Haiti,,1967,46.243,4318137,1452.057666,0.00033626947593371864
Haiti,,1972,48.042,4698301,1654.456946,0.0003521394108210606
Haiti,,1977,49.923,4908554,1874.298931,0.0003818433964462854
Haiti,,1982,51.46100000000001,5198399,2011.159549,0.0003868805663051259
Haiti,,1987,53.636,5756203,1823.015995,0.00031670460458048475
Haiti,,1992,55.089,6326682,1456.309517,0.00023018535102601963
Haiti,,1997,56.67100000000001,6913545,1341.726931,0.00019407220622705138
Haiti,,2002,58.137,7607651,1270.364932,0.00016698517479311287
Haiti,,2007,60.916,8502814,1201.637154,0.00014132229094979614
Honduras,Americas,1952,41.912,1517453,2194.926204,0.001446454159700498
Honduras,Americas,1957,44.665,1770390,2220.487682,0.0012542364575037139
Honduras,Americas,1962,48.041,2090162,2291.156835,0.0010961623237816015
Honduras,Americas,1967,50.924,2500689,2538.269358,0.0010150280014827914
Honduras,Americas,1972,53.88399999999999,2965146,2529.842345,0.0008531931800322818
Honduras,Americas,1977,57.402,3055235,3203.208066,0.0010484326298959
Honduras,Americas,1982,60.909,3669448,3121.7607940000007,0.0008507439794759323
Honduras,Americas,1987,64.492,4372203,3023.096699,0.0006914355758412864
Honduras,Americas,1992,66.399,5077347,3081.694603,0.0006069497718001153
Honduras,Americas,1997,67.65899999999999,5867957,3160.454906,0.0005385954440361441
Honduras,Americas,2002,68.565,6677328,3099.72866,0.0004642169232962646
Honduras,Americas,2007,70.19800000000001,7483763,3548.3308460000007,0.0004741372550146231
"Hong Kong, China",,1952,60.96,2125900,3054.421209,0.0014367661738557789
"Hong Kong, China",,1957,64.75,2736300,3629.076457,0.0013262714092022075
"Hong Kong, China",,1962,67.65,3305200,4692.648271999999,0.0014197774028803097
"Hong Kong, China",,1967,70.0,3722800,6197.962814,0.0016648659111421513
"Hong Kong, China",,1972,72.0,4115700,8315.928145,0.0020205379753140415
"Hong Kong, China",,1977,73.6,4583700,11186.14125,0.0024404174029713987
"Hong Kong, China",,1982,75.45,5264500,14560.53051,0.002765795519042644
"Hong Kong, China",,1987,76.2,5584510,20038.47269,0.0035882239784690148
"Hong Kong, China",,1992,77.601,5829696,24757.60301,0.0042468085831576805
"Hong Kong, China",,1997,80.0,6495918,28377.63219,0.00436853300642034
"Hong Kong, China",,2002,81.495,6762476,30209.015160000006,0.0044671530309312755
"Hong Kong, China",,2007,82.208,6980412,39724.97867,0.005690921777969552
Hungary,Europe,1950,62.07,9338000,4726.19128,0.0005061245748554295
Hungary,Europe,1951,62.46,9423000,5135.947955,0.0005450438241536665
Hungary,Europe,1952,64.03,9504000,5263.673816,0.0005538377331649832
Hungary,Europe,1953,63.87,9595000,5308.48868,0.0005532557248566963
Hungary,Europe,1954,65.43,9706000,5431.8555700000015,0.0005596389418916136
Hungary,Europe,1955,66.88,9825000,5850.989000000001,0.0005955205089058526
Hungary,Europe,1956,66.04,9911000,5537.722375,0.0005587450686106347
Hungary,Europe,1957,66.41,9839000,6040.180011,0.0006139018204085781
Hungary,Europe,1958,67.42,9882000,6416.726703,0.0006493348211900425
Hungary,Europe,1959,67.32,9937000,6639.866072999999,0.0006681962436348998
Hungary,Europe,1960,68.09,9983512,6954.291576000001,0.0006965776748703264
Hungary,Europe,1961,69.02,10029000,7272.793578,0.0007251763463954531
Hungary,Europe,1962,67.96,10063000,7550.359877,0.0007503090407433171
Hungary,Europe,1963,68.98,10091000,7942.533059,0.0007870907798037856
Hungary,Europe,1964,69.48,10124000,8362.477399,0.0008260052744962465
Hungary,Europe,1965,69.17,10152934,8403.477993999999,0.000827689611101579
Hungary,Europe,1966,69.93,10184561,8854.418758,0.0008693962123649708
Hungary,Europe,1967,69.5,10223422,9326.64467,0.0009122820783491085
Hungary,Europe,1968,69.33,10263542,9403.183999,0.0009161733833212745
Hungary,Europe,1969,69.4,10302814,9647.235758,0.0009363690112235357
Hungary,Europe,1970,69.24,10337004,9581.972224,0.0009269583550514249
Hungary,Europe,1971,69.13,10364869,9982.612568,0.0009631199938947613
Hungary,Europe,1972,69.76,10394091,10168.65611,0.0009783112453027399
Hungary,Europe,1973,69.63,10425984,10663.66869,0.001022797338841111
Hungary,Europe,1974,69.35,10471272,10892.94031,0.0010402690628225492
Hungary,Europe,1975,69.4,10531820,11062.45819,0.0010503842821088852
Hungary,Europe,1976,69.69,10588729,11035.56516,0.0010421992252327924
Hungary,Europe,1977,69.95,10637171,11674.83737,0.0010975509719642561
Hungary,Europe,1978,69.49,10673300,11917.24411,0.0011165472824712132
Hungary,Europe,1979,69.7,10698234,11912.90808,0.0011135396814090997
Hungary,Europe,1980,69.11,10711122,12018.55475,0.0011220630994586748
Hungary,Europe,1981,69.17,10711848,12102.59883,0.0011298329503928734
Hungary,Europe,1982,69.39,10705535,12545.99066,0.0011719162713493534
Hungary,Europe,1983,68.95,10689463,12435.83335,0.0011633730665422577
Hungary,Europe,1984,68.99,10668095,12786.878,0.0011986093112219193
Hungary,Europe,1985,68.93,10648713,12495.19625,0.0011733996634147245
Hungary,Europe,1986,69.13,10630563,12767.15527,0.001200985805737664
Hungary,Europe,1987,69.58,10612740,12986.47998,0.001223668909254349
Hungary,Europe,1988,69.96,10442500,13399.3031,0.0012831508834091451
Hungary,Europe,1989,69.41,10397959,13155.25136,0.001265176306234714
Hungary,Europe,1990,69.39,10371878,12308.90783,0.0011867578687292696
Hungary,Europe,1991,69.45,10364737,10851.83045,0.001046995254196995
Hungary,Europe,1992,69.17,10348684,10535.62855,0.0010180645722683193
Hungary,Europe,1993,69.17,10329012,10494.88175,0.0010160586269044901
Hungary,Europe,1994,69.61,10312714,10821.25689,0.0010493122266359758
Hungary,Europe,1995,70.01,10295874,11000.40519,0.001068428497668095
Hungary,Europe,1996,70.59,10273591,11169.78598,0.001087232884781962
Hungary,Europe,1997,71.04,10244684,11712.7768,0.00114330288762445
Hungary,Europe,1998,70.97,10211127,12319.40798,0.0012064689803583874
Hungary,Europe,1999,71.1,10172673,12874.41924,0.001265588625526447
Hungary,Europe,2000,71.83,10137449,13592.350869999998,0.0013408058447445701
Hungary,Europe,2001,72.47,10109467,14185.5176,0.0014031914442175833
Hungary,Europe,2002,72.59,10083313,14843.93556,0.0014721288092514832
Hungary,Europe,2003,72.61,10057745,15506.20095,0.0015417174475988405
Hungary,Europe,2004,73.01,10032375,16291.19795,0.0016238625400266636
Hungary,Europe,2005,72.97,10006835,17014.0,0.0017002378874039594
Hungary,Europe,2007,73.33800000000002,9956108,18008.94444,0.0018088337772149518
Iceland,Europe,1950,71.01,142938,7750.2915349999985,0.054221351460073584
Iceland,Europe,1951,71.05,145604,7468.805837000001,0.051295334173511724
Iceland,Europe,1952,72.49,147962,7267.688428,0.04911861442802882
Iceland,Europe,1953,72.31,151036,8211.292176,0.05436645684472577
Iceland,Europe,1954,73.36,154563,8800.722567,0.056939387608936166
Iceland,Europe,1955,73.3,158044,9458.671799,0.059848344758421705
Iceland,Europe,1956,72.98,161358,9489.0241,0.05880727388787665
Iceland,Europe,1957,73.47,165110,9244.001412,0.05598692636424202
Iceland,Europe,1958,73.43,168771,9789.869797,0.05800682461441835
Iceland,Europe,1959,72.66,172314,9768.93049,0.056692610524971855
Iceland,Europe,1960,74.09,175860,9890.0665,0.05623829466621176
Iceland,Europe,1961,73.47,178905,9724.49065,0.05435561135798329
Iceland,Europe,1962,73.68,182053,10350.15906,0.056852449890965814
Iceland,Europe,1963,72.98,185481,11221.63427,0.06050018206716591
Iceland,Europe,1964,73.57,188847,12133.87365,0.0642524035330188
Iceland,Europe,1965,73.84,192288,12794.8827,0.0665402037568647
Iceland,Europe,1966,73.23,195610,13701.27415,0.0700438328817545
Iceland,Europe,1967,73.73,198676,13319.89568,0.06704330507962714
Iceland,Europe,1968,73.94,201245,12441.43872,0.06182234947452111
Iceland,Europe,1969,73.71,202920,12659.10905,0.062384728218016945
Iceland,Europe,1970,73.81,204104,13532.83678,0.06630363334378551
Iceland,Europe,1971,73.55,206092,15128.82588,0.07340811812200376
Iceland,Europe,1972,74.46,209275,15798.06362,0.07548949286823559
Iceland,Europe,1973,74.31,212364,16670.02132,0.07849739748733307
Iceland,Europe,1974,74.37,215324,17375.5854,0.08069507068417826
Iceland,Europe,1975,75.35,218031,17297.44397,0.07933479170393201
Iceland,Europe,1976,76.71,220133,18179.25077,0.08258303284832351
Iceland,Europe,1977,76.11,221823,19654.96247,0.08860651271509266
Iceland,Europe,1978,76.42,223587,20649.68327,0.09235636808043401
Iceland,Europe,1979,76.63,225749,21453.7783,0.09503376892034959
Iceland,Europe,1980,76.66,228161,22434.85748,0.09832906359982643
Iceland,Europe,1981,76.35,230803,23121.40777,0.1001781076069202
Iceland,Europe,1982,76.99,233997,23269.6075,0.0994440420176327
Iceland,Europe,1983,76.63,237041,22499.89615,0.0949198499415713
Iceland,Europe,1984,77.43,239498,23215.83465,0.09693540092192837
Iceland,Europe,1985,77.56,241403,23821.70912,0.0986802530208821
Iceland,Europe,1986,78.09,242999,25107.72219,0.1033243848328594
Iceland,Europe,1987,77.23,244676,26923.20628,0.11003615507855286
Iceland,Europe,1988,77.08,249885,26435.22394,0.10578955895712028
Iceland,Europe,1989,78.15,252746,26317.46255,0.10412612880124711
Iceland,Europe,1990,77.98,254719,26372.87842,0.10353714650261661
Iceland,Europe,1991,77.94,256831,26332.62091,0.10252898174285816
Iceland,Europe,1992,78.77,259012,25144.39201,0.09707809680632558
Iceland,Europe,1993,78.98,261270,25030.85874,0.0958045651624756
Iceland,Europe,1994,79.24,266075,25941.5378,0.0974970884149206
Iceland,Europe,1995,78.05,267527,25840.48851,0.09659020775473129
Iceland,Europe,1996,78.84,269000,27027.254010000004,0.10047306323420076
Iceland,Europe,1997,78.95,271192,28061.099660000003,0.1034731837959822
Iceland,Europe,1998,79.67,274000,29256.69932,0.10677627489051095
Iceland,Europe,1999,79.46,277280,30042.93674,0.10834873319388344
Iceland,Europe,2000,79.72,281043,31092.02544,0.11063084809086154
Iceland,Europe,2001,80.64,284812,31830.54252,0.11175983638329845
Iceland,Europe,2002,80.5,288030,31163.20196,0.10819429212234837
Iceland,Europe,2003,81.06,291064,31937.00631,0.1097250306118242
Iceland,Europe,2004,80.95,293966,34279.1786,0.11660933101106931
Iceland,Europe,2005,81.43,296737,35630.0,0.12007265693189592
Iceland,Europe,2006,81.12,299388,36233.27382,0.12102446931740751
Iceland,Europe,2007,81.757,301931,36180.78919,0.11983131639348064
India,Asia,1952,37.37300000000001,372000000,546.5657493,1.4692627669354838e-06
India,Asia,1957,40.249,409000000,590.061996,1.4426943667481663e-06
India,Asia,1962,43.605,454000000,658.3471509,1.4501038566079294e-06
India,Asia,1967,47.19300000000001,506000000,700.7706107000001,1.3849221555335972e-06
India,Asia,1972,50.651,567000000,724.032527,1.2769533104056437e-06
India,Asia,1977,54.208,634000000,813.3373230000002,1.2828664400630917e-06
India,Asia,1982,56.596,708000000,855.7235377000002,1.2086490645480228e-06
India,Asia,1987,58.553,788000000,976.5126756,1.2392292837563451e-06
India,Asia,1992,60.223,872000000,1164.406809,1.3353289094036697e-06
India,Asia,1997,61.765,959000000,1458.817442,1.521186070907195e-06
India,Asia,2002,62.879,1034172547,1746.769454,1.6890503031308953e-06
India,Asia,2007,64.69800000000001,1110396331,2452.210407,2.208410041117112e-06
Indonesia,Asia,1952,37.468,82052000,749.6816546,9.136665219616828e-06
Indonesia,Asia,1957,39.918,90124000,858.9002707000002,9.530205835293597e-06
Indonesia,Asia,1962,42.518,99028000,849.2897700999998,8.576258937876155e-06
Indonesia,Asia,1967,45.964,109343000,762.4317721,6.972844828658442e-06
Indonesia,Asia,1972,49.203,121282000,1111.107907,9.161358709454e-06
Indonesia,Asia,1977,52.702,136725000,1382.702056,1.0113015586030353e-05
Indonesia,Asia,1982,56.159,153343000,1516.872988,9.89202629399451e-06
Indonesia,Asia,1987,60.137,169276000,1748.356961,1.0328439713840119e-05
Indonesia,Asia,1992,62.681,184816000,2383.140898,1.2894667658644273e-05
Indonesia,Asia,1997,66.041,199278000,3119.335603,1.5653186016519636e-05
Indonesia,Asia,2002,68.58800000000001,211060000,2873.91287,1.361656813228466e-05
Indonesia,Asia,2007,70.65,223547000,3540.651564,1.5838510756127347e-05
Iran,Asia,1952,44.869,17272000,3035.326002,0.00017573679955998147
Iran,Asia,1957,47.181,19792000,3290.257643,0.0001662417968371059
Iran,Asia,1962,49.325,22874000,4187.329802,0.00018306067159220077
Iran,Asia,1967,52.469,26538000,5906.731804999999,0.00022257637369055692
Iran,Asia,1972,55.234,30614000,9613.818607,0.00031403340324688046
Iran,Asia,1977,57.702,35480679,11888.59508,0.0003350723665688585
Iran,Asia,1982,59.62,43072751,7608.334602,0.00017663916107889184
Iran,Asia,1987,63.04,51889696,6642.881371,0.0001280192771027219
Iran,Asia,1992,65.742,60397973,7235.653187999998,0.00011979960300985595
Iran,Asia,1997,68.042,63327987,8263.590301,0.00013048875690616852
Iran,Asia,2002,69.45100000000001,66907826,9240.761975,0.00013811182528931668
Iran,Asia,2007,70.964,69453570,11605.71449,0.00016710033033579124
Iraq,Asia,1952,45.32,5441766,4129.766056,0.0007589018079792479
Iraq,Asia,1957,48.437,6248643,6229.333562,0.000996909818979897
Iraq,Asia,1962,51.457,7240260,8341.737815,0.0011521323564347137
Iraq,Asia,1967,54.459,8519282,8931.459811,0.001048381754589178
Iraq,Asia,1972,56.95,10061506,9576.037596,0.0009517499265020565
Iraq,Asia,1977,60.413,11882916,14688.23507,0.0012360800219407425
Iraq,Asia,1982,62.038,14173318,14517.90711,0.0010243125223042338
Iraq,Asia,1987,65.044,16543189,11643.57268,0.0007038287889958822
Iraq,Asia,1992,59.46100000000001,17861905,3745.640687,0.00020969995568781717
Iraq,Asia,1997,58.81100000000001,20775703,3076.239795,0.0001480691072162516
Iraq,Asia,2002,57.04600000000001,24001816,4390.717312,0.00018293271275806797
Iraq,Asia,2007,59.545,27499638,4471.061906,0.00016258620953483097
